username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
xTheFallenx,29093,1,0000-00-00,0000-00-00,9,2,0.0,0,1428961490,
xTheFallenx,29095,10,0000-00-00,0000-00-00,10,2,0.0,0,1436180971,
xTheFallenx,29101,6,0000-00-00,0000-00-00,8,2,0.0,0,1435936459,
xTheFallenx,29317,1,0000-00-00,0000-00-00,10,2,0.0,0,1431463394,
xTheFallenx,29785,13,0000-00-00,0000-00-00,9,2,0.0,0,1443864082,
xTheFallenx,29786,12,0000-00-00,0000-00-00,10,2,0.0,0,1443834364,
xTheFallenx,29803,13,0000-00-00,0000-00-00,10,2,0.0,0,1446734102,
xTheFallenx,30015,13,0000-00-00,0000-00-00,7,2,0.0,0,1479025049,
xTheFallenx,30127,12,0000-00-00,0000-00-00,7,2,0.0,0,1448102798,
xTheFallenx,30206,1,0000-00-00,0000-00-00,8,2,0.0,0,1435918742,
xTheFallenx,30218,1,0000-00-00,0000-00-00,5,2,0.0,0,1450473397,
xTheFallenx,30250,1,0000-00-00,0000-00-00,7,2,0.0,0,1469015841,
xTheFallenx,30276,12,0000-00-00,0000-00-00,10,2,0.0,0,1461615957,
xTheFallenx,30300,1,0000-00-00,0000-00-00,8,2,0.0,0,1435923520,
xTheFallenx,30307,12,0000-00-00,0000-00-00,10,2,0.0,0,1448478532,
xTheFallenx,30344,12,0000-00-00,0000-00-00,8,2,0.0,0,1450302615,
xTheFallenx,30363,10,0000-00-00,0000-00-00,8,2,0.0,0,1460388826,
xTheFallenx,30365,1,0000-00-00,0000-00-00,8,2,0.0,0,1460403991,
xTheFallenx,30503,13,0000-00-00,0000-00-00,10,2,0.0,0,1461460644,
xTheFallenx,30544,12,0000-00-00,0000-00-00,6,2,0.0,0,1452422815,
xTheFallenx,30739,3,0000-00-00,0000-00-00,4,2,0.0,0,1436149162,
xTheFallenx,30749,12,0000-00-00,0000-00-00,8,2,0.0,0,1472066306,
xTheFallenx,30806,0,0000-00-00,0000-00-00,0,6,0.0,0,1436436840,
xTheFallenx,30831,10,0000-00-00,0000-00-00,10,2,0.0,0,1466990441,
xTheFallenx,30885,2,0000-00-00,0000-00-00,9,2,0.0,0,1461506247,
xTheFallenx,30901,25,0000-00-00,0000-00-00,8,2,0.0,0,1472099512,
xTheFallenx,30925,1,0000-00-00,0000-00-00,8,2,0.0,0,1485512894,
xTheFallenx,30988,2,0000-00-00,0000-00-00,7,2,0.0,0,1498775533,
xTheFallenx,30991,1,0000-00-00,0000-00-00,7,2,0.0,0,1446929852,
xTheFallenx,31056,5,0000-00-00,0000-00-00,8,2,0.0,0,1461614042,
xTheFallenx,31070,6,0000-00-00,0000-00-00,8,2,0.0,0,1436437348,
xTheFallenx,31091,12,0000-00-00,0000-00-00,8,2,0.0,0,1461088405,
xTheFallenx,31121,12,0000-00-00,0000-00-00,0,1,0.0,0,1448481580,
xTheFallenx,31138,8,0000-00-00,0000-00-00,9,2,0.0,0,1446735682,
xTheFallenx,31156,1,0000-00-00,0000-00-00,7,2,0.0,0,1522774562,
xTheFallenx,31223,12,0000-00-00,0000-00-00,7,2,0.0,0,1467882367,
xTheFallenx,31234,12,0000-00-00,0000-00-00,7,2,0.0,0,1469016530,
xTheFallenx,31240,25,0000-00-00,0000-00-00,10,2,0.0,0,1478960634,
xTheFallenx,31338,12,0000-00-00,0000-00-00,7,2,0.0,0,1471969548,
xTheFallenx,31368,5,0000-00-00,0000-00-00,8,2,0.0,0,1483216988,
xTheFallenx,31404,12,0000-00-00,0000-00-00,10,2,0.0,0,1466984657,
xTheFallenx,31442,13,0000-00-00,0000-00-00,10,2,0.0,0,1460190291,
xTheFallenx,31561,1,0000-00-00,0000-00-00,5,2,0.0,0,1443917984,
xTheFallenx,31621,12,0000-00-00,0000-00-00,7,2,0.0,0,1459133190,
xTheFallenx,31636,12,0000-00-00,0000-00-00,8,2,0.0,0,1461349624,
xTheFallenx,31637,12,0000-00-00,0000-00-00,9,2,0.0,0,1458994479,
xTheFallenx,31704,1,0000-00-00,0000-00-00,7,2,0.0,0,1451437213,
xTheFallenx,31706,12,0000-00-00,0000-00-00,10,2,0.0,0,1498859703,
xTheFallenx,31711,2,0000-00-00,0000-00-00,8,2,0.0,0,1478109309,
xTheFallenx,31757,1,0000-00-00,0000-00-00,9,2,0.0,0,1506159763,
xTheFallenx,31758,1,0000-00-00,0000-00-00,10,2,0.0,0,1506159772,
xTheFallenx,31764,13,0000-00-00,0000-00-00,8,2,0.0,0,1475499525,
xTheFallenx,31765,1,0000-00-00,0000-00-00,7,2,0.0,0,1506726665,
xTheFallenx,31772,6,0000-00-00,0000-00-00,9,2,0.0,0,1471971700,
xTheFallenx,31790,12,0000-00-00,0000-00-00,7,2,0.0,0,1459694366,
xTheFallenx,31804,12,0000-00-00,0000-00-00,7,2,0.0,0,1519833130,
xTheFallenx,31848,12,0000-00-00,0000-00-00,8,2,0.0,0,1459135516,
xTheFallenx,31851,0,0000-00-00,0000-00-00,0,6,0.0,0,1472257573,
xTheFallenx,31953,12,0000-00-00,0000-00-00,9,2,0.0,0,1498938218,
xTheFallenx,32013,12,0000-00-00,0000-00-00,8,2,0.0,0,1471887236,
xTheFallenx,32083,12,0000-00-00,0000-00-00,7,2,0.0,0,1471989298,
xTheFallenx,32093,12,0000-00-00,0000-00-00,9,2,0.0,0,1467276755,
xTheFallenx,32215,1,0000-00-00,0000-00-00,8,2,0.0,0,1522776342,
xTheFallenx,32281,1,0000-00-00,0000-00-00,10,2,0.0,0,1496274226,
xTheFallenx,32380,1,0000-00-00,0000-00-00,10,2,0.0,0,1466998418,
xTheFallenx,32615,12,0000-00-00,0000-00-00,10,2,0.0,0,1491599050,
xTheFallenx,32668,1,0000-00-00,0000-00-00,7,2,0.0,0,1456829312,
xTheFallenx,32828,12,0000-00-00,0000-00-00,7,2,0.0,0,1476024488,
xTheFallenx,32901,12,0000-00-00,0000-00-00,8,2,0.0,0,1504889546,
xTheFallenx,32937,10,0000-00-00,0000-00-00,10,2,0.0,0,1519495705,
xTheFallenx,32951,12,0000-00-00,0000-00-00,6,2,0.0,0,1498257660,
xTheFallenx,33075,0,0000-00-00,0000-00-00,0,6,0.0,0,1460190317,
xTheFallenx,33080,5,0000-00-00,0000-00-00,10,2,0.0,0,1498863628,
xTheFallenx,33142,11,0000-00-00,0000-00-00,9,2,0.0,0,1479067126,
xTheFallenx,33157,7,0000-00-00,0000-00-00,8,2,0.0,0,1522062060,
xTheFallenx,33161,1,0000-00-00,0000-00-00,9,2,0.0,0,1485543670,
xTheFallenx,33201,1,0000-00-00,0000-00-00,8,2,0.0,0,1461009481,
xTheFallenx,33206,13,0000-00-00,0000-00-00,10,2,0.0,0,1492245789,
xTheFallenx,33242,1,0000-00-00,0000-00-00,6,2,0.0,0,1499539914,
xTheFallenx,33372,1,0000-00-00,0000-00-00,8,2,0.0,0,1486552650,
xTheFallenx,33502,12,0000-00-00,0000-00-00,9,2,0.0,0,1501926349,
xTheFallenx,33569,14,0000-00-00,0000-00-00,9,2,0.0,0,1479130305,
xTheFallenx,33731,12,0000-00-00,0000-00-00,7,2,0.0,0,1511024766,
xTheFallenx,33948,0,0000-00-00,0000-00-00,0,6,0.0,0,1523100533,
xTheFallenx,33988,12,0000-00-00,0000-00-00,9,2,0.0,0,1490551141,
xTheFallenx,34148,12,0000-00-00,0000-00-00,8,2,0.0,0,1498497738,
xTheFallenx,34177,12,0000-00-00,0000-00-00,7,2,0.0,0,1510680075,
xTheFallenx,34213,0,0000-00-00,0000-00-00,0,6,0.0,0,1522627357,
xTheFallenx,34257,13,0000-00-00,0000-00-00,8,2,0.0,0,1499540463,
xTheFallenx,34279,0,0000-00-00,0000-00-00,0,6,0.0,0,1525721389,
xTheFallenx,34280,12,0000-00-00,0000-00-00,10,2,0.0,0,1515250028,
xTheFallenx,34497,12,0000-00-00,0000-00-00,8,2,0.0,0,1522511150,
xTheFallenx,34626,1,0000-00-00,0000-00-00,9,2,0.0,0,1519499062,
xTheFallenx,34658,1,0000-00-00,0000-00-00,7,2,0.0,0,1514681921,
xTheFallenx,34798,12,0000-00-00,0000-00-00,10,2,0.0,0,1522066317,
xTheFallenx,34902,0,0000-00-00,0000-00-00,0,6,0.0,0,1503619022,
xTheFallenx,35062,12,0000-00-00,0000-00-00,0,1,0.0,0,1515083387,
xTheFallenx,35073,13,0000-00-00,0000-00-00,10,2,0.0,0,1523815364,
xTheFallenx,35145,2,0000-00-00,0000-00-00,0,1,0.0,0,1508611580,
xTheFallenx,35203,12,0000-00-00,0000-00-00,3,2,0.0,0,1515269586,
xTheFallenx,35338,1,0000-00-00,0000-00-00,8,2,0.0,0,1516275212,
xTheFallenx,35346,13,0000-00-00,0000-00-00,7,2,0.0,0,1499541576,
xTheFallenx,35363,1,0000-00-00,0000-00-00,8,2,0.0,0,1508611569,
xTheFallenx,35376,12,2018-04-09,2018-04-09,9,2,0.0,0,1523305069,
xTheFallenx,35413,12,0000-00-00,0000-00-00,10,2,0.0,0,1514752784,
xTheFallenx,35484,13,0000-00-00,0000-00-00,7,2,0.0,0,1524416262,
xTheFallenx,35883,13,0000-00-00,0000-00-00,9,2,0.0,0,1515240834,
xTheFallenx,36038,10,0000-00-00,0000-00-00,8,2,0.0,0,1515146421,
xTheFallenx,36043,1,0000-00-00,0000-00-00,8,2,0.0,0,1515148145,
L-LawlietDN,20,104,2005-01-01,0000-00-00,10,1,0.0,0,1190750516,
L-LawlietDN,21,2,0000-00-00,0000-00-00,10,1,0.0,0,1193266761,"Adventure, Comedy"
L-LawlietDN,238,1,2007-11-29,0000-00-00,10,1,0.0,0,1196293704,
L-LawlietDN,269,1,2007-10-08,0000-00-00,10,1,0.0,0,1192488531,
L-LawlietDN,813,1,2004-05-01,2004-05-02,1,4,0.0,0,1190840919,
L-LawlietDN,1050,2,2007-09-29,0000-00-00,9,1,0.0,0,1191168143,
zZKinhoZz,1,0,0000-00-00,0000-00-00,0,6,0.0,0,1521200611,
zZKinhoZz,97,0,0000-00-00,0000-00-00,0,6,0.0,0,1521645515,
zZKinhoZz,121,5,2018-02-03,0000-00-00,0,4,0.0,0,1517685083,
zZKinhoZz,199,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362424,
zZKinhoZz,223,153,0000-00-00,2018-02-12,6,2,0.0,0,1518474969,
zZKinhoZz,225,64,0000-00-00,0000-00-00,6,2,0.0,0,1517963878,
zZKinhoZz,227,1,0000-00-00,0000-00-00,0,3,0.0,0,1521728187,
zZKinhoZz,250,150,0000-00-00,0000-00-00,10,2,0.0,0,1525608755,Adorava assistir na Tv. premissa muito boa com batalhas bem estratégicas e personagens muito carismáticos até hoje aguardo um remake da Madhouse ou da WhiteFox dessa obra de arte
zZKinhoZz,278,51,0000-00-00,2018-02-07,2,2,0.0,0,1518036967,Anime de jogo da nisso kkkkk não sei como gostava antigamente
zZKinhoZz,288,51,0000-00-00,2018-02-11,6,2,0.0,0,1518396643,
zZKinhoZz,392,112,0000-00-00,2018-02-03,7,2,0.0,0,1517686169,
zZKinhoZz,457,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362498,
zZKinhoZz,481,224,0000-00-00,2018-02-05,6,2,0.0,0,1517842163,
zZKinhoZz,482,180,0000-00-00,2018-02-05,7,2,0.0,0,1517842191,
zZKinhoZz,508,296,0000-00-00,2018-03-09,6,2,0.0,0,1520601370,"Adoravaaa esse daqui, hj em dia não sei qual nota eu daria mas fica aí meu 6... Hamtauro 🎶"
zZKinhoZz,527,276,0000-00-00,2018-02-03,6,2,0.0,0,1517684942,Só um anime pra promover os jogos mas msm assim adoro pokémon até hj S2
zZKinhoZz,552,54,0000-00-00,0000-00-00,6,2,0.0,0,1517845110,
zZKinhoZz,813,291,0000-00-00,2018-02-03,10,2,0.0,0,1525608656,"Tem um lugar especial no meu coração, já vi e revi várias vezes, sou meio suspeito pra falar de Dragon Balll mas sempre vai ser um dos melhores animes que eu já assistir"
zZKinhoZz,874,51,0000-00-00,0000-00-00,6,2,0.0,0,1517845034,
zZKinhoZz,934,0,0000-00-00,0000-00-00,0,6,0.0,0,1521290150,
zZKinhoZz,1132,50,0000-00-00,0000-00-00,7,2,0.0,0,1517844960,
zZKinhoZz,1254,114,0000-00-00,0000-00-00,6,2,0.0,0,1517844715,
zZKinhoZz,1257,1,2018-02-06,0000-00-00,1,4,0.0,0,1517916152,
zZKinhoZz,1292,5,0000-00-00,2018-03-07,5,2,0.0,0,1520437285,"Premissa clichê de vingança e animação é um pouco zoada, pelo menos são só 5 eps"
zZKinhoZz,1535,37,0000-00-00,2018-02-03,8,2,0.0,0,1517685251,
zZKinhoZz,1564,192,0000-00-00,2018-02-06,6,2,0.0,0,1517916385,Mesma coisa do de cima :v
zZKinhoZz,1575,2,2018-04-16,0000-00-00,0,1,0.0,0,1525714750,
zZKinhoZz,1689,3,0000-00-00,2018-03-19,6,2,0.0,0,1521462533,"Legalzinho, dos filmes do Shinkai esse foi oq menos gostei mas a produção é ótima nada além disso"
zZKinhoZz,1816,78,0000-00-00,2018-02-07,2,2,0.0,0,1518036960,"Esse é um também que eu assistia na infância e mesmo quando criança nunca gostei de Sonic, nem sabia que era um anime kkkkkk"
zZKinhoZz,2001,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362509,
zZKinhoZz,2116,128,0000-00-00,0000-00-00,6,2,0.0,0,1519747723,
zZKinhoZz,2251,13,2018-02-05,2018-03-08,8,2,0.0,0,1520526383,"Tem uma narrativa muito boa contada de um jeito muito diferente, o começo vc não vai entender muito mas no decorrer dos eps vai só melhorando"
zZKinhoZz,2705,51,0000-00-00,0000-00-00,6,2,0.0,0,1521940082,
zZKinhoZz,2904,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362430,
zZKinhoZz,3972,6,0000-00-00,0000-00-00,3,4,0.0,0,1517842217,
zZKinhoZz,5114,0,0000-00-00,0000-00-00,0,6,0.0,0,1517685094,
zZKinhoZz,5231,127,0000-00-00,2018-02-03,8,2,0.0,0,1517684784,
zZKinhoZz,5337,52,0000-00-00,0000-00-00,3,2,0.0,0,1517937969,Eu assistir esse anime dnv e... digamos que acho que só gostava porque era criança
zZKinhoZz,6033,97,0000-00-00,2018-02-03,7,2,0.0,0,1517684649,Um remake digno de Dragon Ball. Recomendo pra quem quer assistir o anime sem todos aqueles fillers
zZKinhoZz,6114,26,0000-00-00,0000-00-00,8,2,0.0,0,1521727246,
zZKinhoZz,6211,11,2018-02-25,0000-00-00,7,2,0.0,0,1519597432,"Não dá pra acreditar que é uma produção da Bones, animação fraca mas a premissa é boa, gosto desse clima de ""sobrevivência"""
zZKinhoZz,6547,13,2018-02-03,2018-02-10,7,2,0.0,0,1518289891,"Cenários e trilhas sonoras bem feitas, uma comédia que dá pra rir em alguns momentos e personagens muito carismáticos apesar de não focar na história de todos. um 7 tá de boas :)"
zZKinhoZz,9253,24,2018-02-10,2018-02-12,9,2,0.0,0,1518449430,
zZKinhoZz,9989,0,0000-00-00,0000-00-00,0,6,0.0,0,1518475972,
zZKinhoZz,10408,1,0000-00-00,0000-00-00,6,2,0.0,0,1523129343,
zZKinhoZz,10507,47,0000-00-00,2018-02-03,7,2,0.0,0,1517684807,
zZKinhoZz,10620,0,0000-00-00,0000-00-00,0,6,0.0,0,1518474744,
zZKinhoZz,11757,0,0000-00-00,0000-00-00,0,6,0.0,0,1518475801,
zZKinhoZz,13125,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362592,
zZKinhoZz,13261,51,0000-00-00,2018-02-03,7,2,0.0,0,1517684829,
zZKinhoZz,14345,12,0000-00-00,0000-00-00,8,2,0.0,0,1520108979,"Caraaaa que premissa interessante tem otimas lutas com muitas estratégias e tensas em certas partes, só não gostei desse romance dos protagonistas mas é um anime recomendadíssimo"
zZKinhoZz,15037,4,0000-00-00,2018-03-23,7,2,0.0,0,1521818285,"Bem legal pra uma história de terror, não sou fã desse estilo mas foi bem legal e a produção foi belíssima só o final que poderia ser melhor"
zZKinhoZz,16498,25,0000-00-00,2018-02-03,10,2,0.0,0,1517682824,"Que animação perfeita, tem ótimos plot twist, cada personagem é bem vivo a cada capítulo você fica aflito pra saber o que vai acontecer no próximo episódio, não é atoa que é um dos meus animes favoritos, nota 10. PS: Levi melhor personagem rsrs"
zZKinhoZz,16774,13,0000-00-00,2018-02-25,5,2,0.0,0,1519590467,Bem tosco ahauahauauah mas é bom pra passar o tempo
zZKinhoZz,16782,1,2018-03-14,2018-03-14,9,2,0.0,0,1521050170,"Simplesmente LINDO, ótima produção a história aceitável, gostei dos personagens e tudo mais S2"
zZKinhoZz,18097,5,0000-00-00,0000-00-00,3,4,0.0,0,1517684858,
zZKinhoZz,19291,15,0000-00-00,0000-00-00,5,4,0.0,0,1517684976,
zZKinhoZz,19315,12,0000-00-00,2018-03-14,1,2,0.0,0,1521061728,"Cara, sem comentários ;-. PS: o ep 6 desse anime é a pior coisa que eu já assistir"
zZKinhoZz,20507,12,2018-04-09,2018-04-15,7,2,0.0,0,1523830236,
zZKinhoZz,20583,25,0000-00-00,2018-04-08,8,2,0.0,0,1523211414,
zZKinhoZz,21639,2,2018-02-05,0000-00-00,2,4,0.0,0,1517842246,
zZKinhoZz,22135,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362529,
zZKinhoZz,22319,0,0000-00-00,0000-00-00,0,6,0.0,0,1517686041,
zZKinhoZz,23273,22,0000-00-00,2018-03-21,10,2,0.0,0,1521647393,
zZKinhoZz,23283,11,0000-00-00,2018-02-24,7,2,0.0,0,1519478269,
zZKinhoZz,23755,24,0000-00-00,2018-02-03,5,2,0.0,0,1525608703,Na primeira vez que assistir achei um anime muito bom mas quando vc vai ver tudo dnv vê que não é assim. NnT só é mais um Shonen clichê mesmo
zZKinhoZz,24765,12,2018-02-09,2018-02-10,9,2,0.0,0,1518267092,
zZKinhoZz,25777,12,0000-00-00,2018-02-03,10,2,0.0,0,1517682860,"Que anime bom manooo nmrl, não deixou nada a desejar, só gostaria que tivesse mais eps mas de resto é a mesma descrição da primeira Session"
zZKinhoZz,28223,12,0000-00-00,2018-02-15,7,2,0.0,0,1518748007,
zZKinhoZz,28851,1,2018-03-09,2018-03-09,8,2,0.0,0,1520619571,"Um dos melhores filmes de anime que eu já assistir, teve algumas partes que me emocionaram principalmente no começo e lá pro final, recomendo"
zZKinhoZz,30015,13,2018-03-09,2018-03-13,5,2,0.0,0,1520960187,"É Legalzinho mas não passa disso, a maioria dos eps é bem tedioso"
zZKinhoZz,30276,12,0000-00-00,2018-02-13,8,2,0.0,0,1518550200,"Sempre pensei que era um anime bem chato por causa da premissa mas quebrei a cara!!! Uma comédia muito boa com uma ótima animação, algo que se pode considerar defeito é não ter foco nos outros personagens"
zZKinhoZz,30484,4,2018-04-12,0000-00-00,0,1,0.0,0,1525354061,
zZKinhoZz,30694,131,0000-00-00,2018-02-03,6,2,0.0,0,1521979258,
zZKinhoZz,31043,12,2018-02-07,2018-02-07,8,2,0.0,0,1518024807,
zZKinhoZz,31240,4,2018-02-15,0000-00-00,0,3,0.0,0,1518961695,
zZKinhoZz,31646,0,0000-00-00,0000-00-00,0,6,0.0,0,1523191039,
zZKinhoZz,31722,4,0000-00-00,2018-02-05,4,2,0.0,0,1517685385,"Episódios que não incrementa nada na história, só uns fillers bobinhos"
zZKinhoZz,31964,13,0000-00-00,0000-00-00,9,2,0.0,0,1519764604,
zZKinhoZz,32182,0,0000-00-00,0000-00-00,0,6,0.0,0,1519565688,
zZKinhoZz,32281,1,2018-03-13,2018-03-13,7,2,0.0,0,1520968798,"Produção muito linda e impecável mas é um roteiro bem simples, nota 7"
zZKinhoZz,32491,4,0000-00-00,2018-03-13,6,2,0.0,0,1520971955,"Um curta bem Legalzinho de assistir, ótimo pra passar o tempo"
zZKinhoZz,32686,12,0000-00-00,2018-02-10,6,2,0.0,0,1518274748,
zZKinhoZz,32981,12,0000-00-00,0000-00-00,1,2,0.0,0,1520121959,"Animação lixo, você assiste o primeiro episódio com vontade de vomitar (Literalmente), tem o enredo muito mal executado e personagens nada carismáticos... Desperdício de tempo"
zZKinhoZz,33352,13,0000-00-00,2018-04-06,8,2,0.0,0,1523048211,
zZKinhoZz,33486,25,0000-00-00,0000-00-00,9,2,0.0,0,1520018677,
zZKinhoZz,33733,4,2018-04-20,0000-00-00,0,1,0.0,0,1525270914,
zZKinhoZz,34009,0,0000-00-00,0000-00-00,0,6,0.0,0,1521124046,
zZKinhoZz,34034,1,2018-02-03,0000-00-00,0,4,0.0,0,1517685010,
zZKinhoZz,34577,16,0000-00-00,0000-00-00,5,1,0.0,0,1525532009,
zZKinhoZz,34591,0,0000-00-00,0000-00-00,0,6,0.0,0,1521201185,
zZKinhoZz,34599,13,2018-02-05,2018-02-06,7,2,0.0,0,1517937714,
zZKinhoZz,34933,12,2018-03-24,2018-03-24,6,2,0.0,0,1521938362,
zZKinhoZz,35069,13,0000-00-00,0000-00-00,1,2,0.0,0,1521072075,What the fuck ;-
zZKinhoZz,35557,0,0000-00-00,0000-00-00,0,6,0.0,0,1520362581,
zZKinhoZz,35716,0,0000-00-00,0000-00-00,0,6,0.0,0,1523138421,
zZKinhoZz,35760,0,0000-00-00,0000-00-00,0,6,0.0,0,1518191258,
zZKinhoZz,35838,12,2018-02-07,2018-02-12,3,2,0.0,0,1518474921,"Que anime lentoooo, não acontece nada em quase em todos os eps, o que salva mesmo é a abertura mas não sei como não Droppei"
zZKinhoZz,36023,3,2018-04-07,0000-00-00,0,3,0.0,0,1525119094,
zZKinhoZz,36028,4,0000-00-00,0000-00-00,0,1,0.0,0,1525266679,
zZKinhoZz,36259,26,2018-04-08,2018-04-14,7,2,0.0,0,1523751498,
zZKinhoZz,36266,4,2018-04-07,0000-00-00,0,1,0.0,0,1524959669,
zZKinhoZz,36296,5,2018-04-08,0000-00-00,0,1,0.0,0,1525714742,
zZKinhoZz,36456,5,2018-04-07,0000-00-00,0,1,0.0,0,1525714735,
zZKinhoZz,36563,4,0000-00-00,0000-00-00,0,1,0.0,0,1525272787,
zZKinhoZz,36862,0,0000-00-00,0000-00-00,0,6,0.0,0,1521041740,
zZKinhoZz,36934,2,2018-04-03,0000-00-00,0,1,0.0,0,1524071833,
zZKinhoZz,37140,3,2018-04-03,0000-00-00,3,4,0.0,0,1523826312,
SaberWolfKaiNi,1,0,0000-00-00,0000-00-00,0,6,0.0,0,1489217847,
SaberWolfKaiNi,30,26,0000-00-00,0000-00-00,10,2,0.0,0,1490826984,
SaberWolfKaiNi,33,0,0000-00-00,0000-00-00,0,6,0.0,0,1486531717,
SaberWolfKaiNi,59,0,0000-00-00,0000-00-00,0,6,0.0,0,1486539545,
SaberWolfKaiNi,63,0,0000-00-00,0000-00-00,0,6,0.0,0,1493152248,
SaberWolfKaiNi,64,0,0000-00-00,0000-00-00,0,6,0.0,0,1494310501,
SaberWolfKaiNi,76,0,0000-00-00,0000-00-00,0,6,0.0,0,1494311441,
SaberWolfKaiNi,134,0,0000-00-00,0000-00-00,0,6,0.0,0,1494311025,
SaberWolfKaiNi,147,0,0000-00-00,0000-00-00,0,6,0.0,0,1511144129,
SaberWolfKaiNi,199,1,0000-00-00,0000-00-00,8,2,0.0,0,1492392453,
SaberWolfKaiNi,226,13,0000-00-00,0000-00-00,8,2,0.0,0,1489219952,
SaberWolfKaiNi,227,0,0000-00-00,0000-00-00,0,6,0.0,0,1513534983,
SaberWolfKaiNi,232,0,0000-00-00,0000-00-00,0,6,0.0,0,1486538080,
SaberWolfKaiNi,250,0,0000-00-00,0000-00-00,0,6,0.0,0,1494312123,
SaberWolfKaiNi,355,0,0000-00-00,0000-00-00,0,6,0.0,0,1494309449,
SaberWolfKaiNi,356,24,2017-05-09,2017-05-09,7,2,0.0,0,1494309188,
SaberWolfKaiNi,357,4,0000-00-00,0000-00-00,7,2,0.0,0,1486532153,
SaberWolfKaiNi,413,0,0000-00-00,0000-00-00,0,6,0.0,0,1511143906,
SaberWolfKaiNi,490,15,0000-00-00,0000-00-00,0,4,0.0,0,1498703579,
SaberWolfKaiNi,552,54,0000-00-00,0000-00-00,7,2,0.0,0,1489218837,
SaberWolfKaiNi,820,0,0000-00-00,0000-00-00,0,6,0.0,0,1511144077,
SaberWolfKaiNi,849,2,2017-11-20,0000-00-00,0,1,0.0,0,1511338420,
SaberWolfKaiNi,856,0,2014-05-05,2014-07-05,0,6,0.0,0,1525512456,
SaberWolfKaiNi,859,48,0000-00-00,0000-00-00,0,2,0.0,0,1489218872,
SaberWolfKaiNi,874,51,0000-00-00,0000-00-00,8,2,0.0,0,1489218905,
SaberWolfKaiNi,934,26,2017-04-25,2017-04-25,9,2,0.0,0,1493152451,
SaberWolfKaiNi,974,0,0000-00-00,0000-00-00,0,6,0.0,0,1494312219,
SaberWolfKaiNi,1195,13,2017-05-09,2017-05-09,7,2,0.0,0,1494309222,
SaberWolfKaiNi,1219,3,0000-00-00,0000-00-00,2,4,0.0,0,1486539618,
SaberWolfKaiNi,1535,0,0000-00-00,0000-00-00,0,6,0.0,0,1489218294,
SaberWolfKaiNi,1575,25,0000-00-00,0000-00-00,10,2,0.0,0,1489217657,
SaberWolfKaiNi,1690,0,0000-00-00,0000-00-00,0,6,0.0,0,1500740021,
SaberWolfKaiNi,1723,0,0000-00-00,0000-00-00,0,6,0.0,0,1489217560,
SaberWolfKaiNi,1818,0,0000-00-00,0000-00-00,0,6,0.0,0,1489217598,
SaberWolfKaiNi,1840,12,2017-05-09,2017-05-09,7,2,0.0,0,1494309646,
SaberWolfKaiNi,1889,8,2017-06-28,0000-00-00,9,3,0.0,0,1498703642,
SaberWolfKaiNi,2001,27,0000-00-00,0000-00-00,10,2,0.0,0,1490826997,
SaberWolfKaiNi,2002,0,0000-00-00,0000-00-00,0,6,0.0,0,1494311462,
SaberWolfKaiNi,2131,2,0000-00-00,0000-00-00,7,2,0.0,0,1486532169,
SaberWolfKaiNi,2167,13,2017-04-26,0000-00-00,0,3,0.0,0,1494308838,
SaberWolfKaiNi,2251,0,0000-00-00,0000-00-00,0,6,0.0,0,1514433849,
SaberWolfKaiNi,2904,25,0000-00-00,0000-00-00,10,2,0.0,0,1489217673,
SaberWolfKaiNi,2966,0,0000-00-00,0000-00-00,0,6,0.0,0,1489552890,
SaberWolfKaiNi,2993,13,2017-05-09,2017-05-09,7,2,0.0,0,1494310014,
SaberWolfKaiNi,3002,0,0000-00-00,0000-00-00,0,6,0.0,0,1511143997,
SaberWolfKaiNi,3011,0,0000-00-00,0000-00-00,0,6,0.0,0,1508297712,
SaberWolfKaiNi,3032,1,0000-00-00,0000-00-00,7,2,0.0,0,1489218949,
SaberWolfKaiNi,3033,1,0000-00-00,0000-00-00,7,2,0.0,0,1489218963,
SaberWolfKaiNi,3420,6,0000-00-00,0000-00-00,9,3,0.0,0,1498703606,
SaberWolfKaiNi,3455,26,2017-04-27,2017-04-27,6,2,0.0,0,1493322810,
SaberWolfKaiNi,3588,5,0000-00-00,0000-00-00,0,3,0.0,0,1494309084,
SaberWolfKaiNi,3667,3,2017-03-15,0000-00-00,0,3,0.0,0,1500834562,
SaberWolfKaiNi,3712,12,0000-00-00,2017-05-09,7,2,0.0,0,1494311909,
SaberWolfKaiNi,3731,0,0000-00-00,0000-00-00,0,6,0.0,0,1511143938,
SaberWolfKaiNi,3783,0,0000-00-00,0000-00-00,0,6,0.0,0,1494310999,
SaberWolfKaiNi,4181,0,0000-00-00,0000-00-00,0,6,0.0,0,1489217569,
SaberWolfKaiNi,4192,0,0000-00-00,0000-00-00,0,6,0.0,0,1494311486,
SaberWolfKaiNi,4214,13,2017-10-12,2017-10-12,7,2,0.0,0,1507857636,
